Cast	Pic	Task	Part	Dur	Lang	RT	Rep	Freq_1_LF	CogStatus_1_C
mancha	136	BN	1P9	366	1	514	4	2	2
mancha	136	BN	1P9	415	1	598	2	2	2
mesa	137	BN	1P9	362	1	556	3	2	2
mesa	137	BN	1P9	399	1	591	4	2	2
mesa	137	BN	1P9	328	1	552	2	2	2
mesa	137	BN	1P9	341	1	635	1	2	2
muleta	117	BN	1P9	426	1	1277	4	1	2
muleta	117	BN	1P9	467	1	953	2	1	2
muleta	117	BN	1P9	387	1	622	3	1	2
patín	102	BN	1P9	320	1	662	4	1	1
patín	102	BN	1P9	334	1	968	3	1	1
patín	102	BN	1P9	304	1	511	2	1	1
patín	102	BN	1P9	313	1	604	1	1	1
pelota	129	BN	1P9	372	1	786	2	2	1
pelota	129	BN	1P9	384	1	525	4	2	1
pelota	129	BN	1P9	343	1	743	1	2	1
pelota	129	BN	1P9	370	1	774	3	2	1
peluca	108	BN	1P9	365	1	533	4	1	1
peluca	108	BN	1P9	396	1	550	3	1	1
peluca	108	BN	1P9	407	1	716	1	1	1
peluca	108	BN	1P9	384	1	740	2	1	1
peonza	118	BN	1P9	417	1	619	4	1	2
peonza	118	BN	1P9	373	1	1319	2	1	2
peonza	118	BN	1P9	381	1	604	3	1	2
pincel	103	BN	1P9	355	1	659	3	1	1
pincel	103	BN	1P9	361	1	553	4	1	1
pincel	103	BN	1P9	335	1	779	2	1	1
pincel	103	BN	1P9	353	1	1179	1	1	1
puerta	126	BN	1P9	333	1	941	1	2	1
puerta	126	BN	1P9	337	1	575	3	2	1
puerta	126	BN	1P9	348	1	662	2	2	1
puerta	126	BN	1P9	370	1	548	4	2	1
regadera	106	BN	1P9	461	1	635	2	1	1
regadera	106	BN	1P9	458	1	765	4	1	1
regadera	106	BN	1P9	437	1	808	1	1	1
regadera	106	BN	1P9	457	1	566	3	1	1
reloj	121	BN	1P9	280	1	680	1	2	1
reloj	121	BN	1P9	342	1	487	3	2	1
reloj	121	BN	1P9	332	1	567	4	2	1
reloj	121	BN	1P9	315	1	526	2	2	1
sierra	109	BN	1P9	387	1	995	2	1	1
sierra	109	BN	1P9	457	1	1163	4	1	1
sierra	109	BN	1P9	375	1	717	3	1	1
silla	138	BN	1P9	418	1	617	1	2	2
silla	138	BN	1P9	388	1	580	2	2	2
silla	138	BN	1P9	401	1	439	3	2	2
silla	138	BN	1P9	398	1	543	4	2	2
sombrero	134	BN	1P9	467	1	465	3	2	2
sombrero	134	BN	1P9	480	1	674	2	2	2
sombrero	134	BN	1P9	474	1	598	1	2	2
sombrero	134	BN	1P9	457	1	622	4	2	2
taburete	101	BN	1P9	463	1	711	3	1	1
taburete	101	BN	1P9	445	1	770	2	1	1
taburete	101	BN	1P9	445	1	605	4	1	1
taburete	101	BN	1P9	449	1	910	1	1	1
teléfono	122	BN	1P9	381	1	567	1	2	1
teléfono	122	BN	1P9	442	1	549	2	2	1
teléfono	122	BN	1P9	418	1	615	3	2	1
teléfono	122	BN	1P9	439	1	563	4	2	1
ventana	139	BN	1P9	422	1	683	1	2	2
ventana	139	BN	1P9	438	1	660	3	2	2
ventana	139	BN	1P9	445	1	583	4	2	2
ventana	139	BN	1P9	437	1	628	2	2	2
vestido	124	BN	1P9	421	1	586	2	2	1
vestido	124	BN	1P9	413	1	575	3	2	1
vestido	124	BN	1P9	376	1	766	1	2	1
vestido	124	BN	1P9	452	1	529	4	2	1
violín	104	BN	1P9	280	1	776	3	1	1
violín	104	BN	1P9	352	1	731	4	1	1
violín	104	BN	1P9	340	1	1113	2	1	1
violín	104	BN	1P9	341	1	848	1	1	1
avión	123	BN	2P1	296	2	600	4	2	1
avión	123	BN	2P1	344	2	629	3	2	1
avión	123	BN	2P1	312	2	686	1	2	1
avión	123	BN	2P1	289	2	690	2	2	1
balcón	120	BN	2P1	375	2	729	4	2	1
balcón	120	BN	2P1	340	2	785	3	2	1
balcón	120	BN	2P1	356	2	786	2	2	1
balcón	120	BN	2P1	389	2	896	1	2	1
bolsa	128	BN	2P1	350	2	674	3	2	1
bolsa	128	BN	2P1	364	2	689	2	2	1
bolsa	128	BN	2P1	383	2	857	4	2	1
bolsa	128	BN	2P1	351	2	735	1	2	1
bombilla	107	BN	2P1	467	2	621	4	1	1
bombilla	107	BN	2P1	464	2	703	2	1	1
bombilla	107	BN	2P1	435	2	663	3	1	1
bombilla	107	BN	2P1	521	2	642	1	1	1
calcetín	112	BN	2P1	452	2	691	3	1	2
calcetín	112	BN	2P1	447	2	684	2	1	2
calcetín	112	BN	2P1	447	2	653	4	1	2
calcetín	112	BN	2P1	467	2	711	1	1	2
cepillo	113	BN	2P1	414	2	1022	2	1	2
cepillo	113	BN	2P1	393	2	690	4	1	2
cepillo	113	BN	2P1	413	2	650	3	1	2
cepillo	113	BN	2P1	467	2	815	1	1	2
colchón	111	BN	2P1	345	2	931	3	1	2
colchón	111	BN	2P1	360	2	938	4	1	2
colchón	111	BN	2P1	363	2	1045	2	1	2
colchón	111	BN	2P1	415	2	649	1	1	2
columpio	114	BN	2P1	430	2	932	4	1	2
columpio	114	BN	2P1	467	2	754	2	1	2
columpio	114	BN	2P1	434	2	736	3	1	2
columpio	114	BN	2P1	464	2	826	1	1	2
corcho	110	BN	2P1	353	2	721	4	1	2
corcho	110	BN	2P1	326	2	682	3	1	2
corcho	110	BN	2P1	325	2	878	2	1	2
corcho	110	BN	2P1	432	2	830	1	1	2
cuchillo	132	BN	2P1	428	2	878	1	2	2
cuchillo	132	BN	2P1	455	2	712	2	2	2
cuchillo	132	BN	2P1	426	2	647	3	2	2
cuchillo	132	BN	2P1	445	2	815	4	2	2
escalera	125	BN	2P1	454	2	810	4	2	1
escalera	125	BN	2P1	441	2	687	3	2	1
escalera	125	BN	2P1	467	2	788	2	2	1
escalera	125	BN	2P1	473	2	840	1	2	1
escoba	105	BN	2P1	377	2	644	4	1	1
escoba	105	BN	2P1	379	2	692	2	1	1
escoba	105	BN	2P1	425	2	900	1	1	1
escoba	105	BN	2P1	394	2	797	3	1	1
espejo	133	BN	2P1	505	2	793	2	2	2
espejo	133	BN	2P1	392	2	953	3	2	2
espejo	133	BN	2P1	444	2	1136	1	2	2
espejo	133	BN	2P1	412	2	684	4	2	2
flor	127	BN	2P1	280	2	782	4	2	1
flor	127	BN	2P1	283	2	675	1	2	1
flor	127	BN	2P1	263	2	637	3	2	1
flor	127	BN	2P1	287	2	683	2	2	1
globo	100	BN	2P1	318	2	753	1	1	1
globo	100	BN	2P1	245	2	707	2	1	1
globo	100	BN	2P1	286	2	611	3	1	1
globo	100	BN	2P1	298	2	655	4	1	1
hacha	116	BN	2P1	303	2	750	4	1	2
hacha	116	BN	2P1	267	2	801	2	1	2
hacha	116	BN	2P1	271	2	828	1	1	2
hacha	116	BN	2P1	301	2	740	3	1	2
hilo	130	BN	2P1	215	2	825	3	2	2
hilo	130	BN	2P1	207	2	993	1	2	2
hilo	130	BN	2P1	226	2	673	4	2	2
hilo	130	BN	2P1	223	2	784	2	2	2
hoja	135	BN	2P1	307	2	808	1	2	2
hoja	135	BN	2P1	296	2	682	4	2	2
hoja	135	BN	2P1	265	2	670	3	2	2
hoja	135	BN	2P1	270	2	714	2	2	2
hoz	115	BN	2P1	183	2	720	4	1	2
hoz	115	BN	2P1	199	2	706	2	1	2
hoz	115	BN	2P1	190	2	575	1	1	2
hoz	115	BN	2P1	195	2	697	3	1	2
hucha	119	BN	2P1	334	2	672	4	1	2
hucha	119	BN	2P1	301	2	766	1	1	2
hucha	119	BN	2P1	316	2	785	3	1	2
hucha	119	BN	2P1	301	2	819	2	1	2
huevo	131	BN	2P1	318	2	829	1	2	2
huevo	131	BN	2P1	236	2	611	3	2	2
huevo	131	BN	2P1	273	2	680	2	2	2
huevo	131	BN	2P1	280	2	819	4	2	2
mancha	136	BN	2P1	381	2	659	4	2	2
mancha	136	BN	2P1	349	2	561	3	2	2
mancha	136	BN	2P1	375	2	812	2	2	2
mancha	136	BN	2P1	390	2	707	1	2	2
mesa	137	BN	2P1	279	2	708	3	2	2
mesa	137	BN	2P1	303	2	737	4	2	2
mesa	137	BN	2P1	285	2	600	2	2	2
mesa	137	BN	2P1	328	2	654	1	2	2
muleta	117	BN	2P1	402	2	799	4	1	2
muleta	117	BN	2P1	385	2	804	1	1	2
muleta	117	BN	2P1	358	2	809	2	1	2
muleta	117	BN	2P1	391	2	717	3	1	2
patín	102	BN	2P1	391	2	722	1	1	1
patín	102	BN	2P1	305	2	648	4	1	1
patín	102	BN	2P1	325	2	687	3	1	1
patín	102	BN	2P1	288	2	674	2	1	1
pelota	129	BN	2P1	356	2	645	3	2	1
pelota	129	BN	2P1	352	2	633	2	2	1
pelota	129	BN	2P1	343	2	642	4	2	1
pelota	129	BN	2P1	336	2	688	1	2	1
peluca	108	BN	2P1	395	2	629	4	1	1
peluca	108	BN	2P1	379	2	881	1	1	1
peluca	108	BN	2P1	364	2	654	3	1	1
peluca	108	BN	2P1	358	2	782	2	1	1
peonza	118	BN	2P1	415	2	732	2	1	2
peonza	118	BN	2P1	426	2	688	1	1	2
peonza	118	BN	2P1	393	2	635	3	1	2
peonza	118	BN	2P1	414	2	588	4	1	2
pincel	103	BN	2P1	373	2	655	2	1	1
pincel	103	BN	2P1	387	2	725	1	1	1
pincel	103	BN	2P1	353	2	906	3	1	1
pincel	103	BN	2P1	356	2	704	4	1	1
puerta	126	BN	2P1	339	2	637	4	2	1
puerta	126	BN	2P1	313	2	666	3	2	1
puerta	126	BN	2P1	311	2	900	2	2	1
puerta	126	BN	2P1	303	2	858	1	2	1
regadera	106	BN	2P1	432	2	894	2	1	1
regadera	106	BN	2P1	441	2	864	1	1	1
regadera	106	BN	2P1	419	2	766	4	1	1
regadera	106	BN	2P1	424	2	866	3	1	1
reloj	121	BN	2P1	325	2	686	4	2	1
reloj	121	BN	2P1	311	2	769	2	2	1
reloj	121	BN	2P1	311	2	786	1	2	1
reloj	121	BN	2P1	290	2	696	3	2	1
sierra	109	BN	2P1	435	2	800	4	1	1
sierra	109	BN	2P1	433	2	767	1	1	1
sierra	109	BN	2P1	372	2	623	3	1	1
sierra	109	BN	2P1	399	2	979	2	1	1
silla	138	BN	2P1	371	2	531	4	2	2
silla	138	BN	2P1	329	2	574	3	2	2
silla	138	BN	2P1	359	2	691	2	2	2
silla	138	BN	2P1	394	2	772	1	2	2
sombrero	134	BN	2P1	482	2	719	1	2	2
sombrero	134	BN	2P1	464	2	705	2	2	2
sombrero	134	BN	2P1	457	2	662	4	2	2
sombrero	134	BN	2P1	450	2	699	3	2	2
taburete	101	BN	2P1	412	2	919	2	1	1
taburete	101	BN	2P1	451	2	1197	1	1	1
taburete	101	BN	2P1	452	2	952	3	1	1
taburete	101	BN	2P1	462	2	862	4	1	1
teléfono	122	BN	2P1	401	2	643	4	2	1
teléfono	122	BN	2P1	422	2	672	3	2	1
teléfono	122	BN	2P1	410	2	688	2	2	1
teléfono	122	BN	2P1	411	2	774	1	2	1
ventana	139	BN	2P1	377	2	748	2	2	2
ventana	139	BN	2P1	361	2	682	3	2	2
ventana	139	BN	2P1	397	2	694	4	2	2
ventana	139	BN	2P1	351	2	649	1	2	2
vestido	124	BN	2P1	428	2	651	4	2	1
vestido	124	BN	2P1	422	2	793	3	2	1
vestido	124	BN	2P1	400	2	766	1	2	1
vestido	124	BN	2P1	402	2	665	2	2	1
violín	104	BN	2P1	371	2	664	4	1	1
violín	104	BN	2P1	357	2	727	1	1	1
violín	104	BN	2P1	283	2	848	2	1	1
violín	104	BN	2P1	369	2	682	3	1	1
avión	123	BN	2P10	296	2	517	1	2	1
avión	123	BN	2P10	289	2	500	2	2	1
avión	123	BN	2P10	293	2	478	3	2	1
avión	123	BN	2P10	248	2	508	4	2	1
balcón	120	BN	2P10	323	2	598	3	2	1
balcón	120	BN	2P10	349	2	577	1	2	1
bolsa	128	BN	2P10	283	2	623	4	2	1
bolsa	128	BN	2P10	284	2	542	3	2	1
bolsa	128	BN	2P10	270	2	572	2	2	1
bolsa	128	BN	2P10	318	2	575	1	2	1
bombilla	107	BN	2P10	395	2	544	3	1	1
bombilla	107	BN	2P10	383	2	562	2	1	1
bombilla	107	BN	2P10	397	2	497	1	1	1
bombilla	107	BN	2P10	425	2	506	4	1	1
calcetín	112	BN	2P10	396	2	508	3	1	2
calcetín	112	BN	2P10	376	2	501	2	1	2
calcetín	112	BN	2P10	424	2	602	1	1	2
calcetín	112	BN	2P10	443	2	537	4	1	2
cepillo	113	BN	2P10	396	2	567	2	1	2
cepillo	113	BN	2P10	366	2	608	3	1	2
cepillo	113	BN	2P10	404	2	585	1	1	2
cepillo	113	BN	2P10	414	2	536	4	1	2
colchón	111	BN	2P10	318	2	555	3	1	2
colchón	111	BN	2P10	291	2	535	4	1	2
colchón	111	BN	2P10	341	2	529	2	1	2
colchón	111	BN	2P10	332	2	575	1	1	2
columpio	114	BN	2P10	367	2	662	3	1	2
columpio	114	BN	2P10	361	2	640	2	1	2
columpio	114	BN	2P10	396	2	574	4	1	2
columpio	114	BN	2P10	365	2	564	1	1	2
corcho	110	BN	2P10	309	2	631	2	1	2
corcho	110	BN	2P10	324	2	794	3	1	2
corcho	110	BN	2P10	281	2	870	1	1	2
corcho	110	BN	2P10	267	2	779	4	1	2
cuchillo	132	BN	2P10	364	2	529	4	2	2
cuchillo	132	BN	2P10	402	2	735	1	2	2
cuchillo	132	BN	2P10	399	2	531	3	2	2
cuchillo	132	BN	2P10	396	2	570	2	2	2
escalera	125	BN	2P10	432	2	472	4	2	1
escalera	125	BN	2P10	442	2	476	3	2	1
escalera	125	BN	2P10	438	2	492	2	2	1
escalera	125	BN	2P10	427	2	631	1	2	1
escoba	105	BN	2P10	322	2	543	3	1	1
escoba	105	BN	2P10	332	2	505	4	1	1
escoba	105	BN	2P10	351	2	554	1	1	1
escoba	105	BN	2P10	326	2	511	2	1	1
espejo	133	BN	2P10	392	2	509	4	2	2
espejo	133	BN	2P10	391	2	521	2	2	2
espejo	133	BN	2P10	361	2	524	3	2	2
espejo	133	BN	2P10	414	2	554	1	2	2
flor	127	BN	2P10	187	2	499	1	2	1
flor	127	BN	2P10	218	2	537	3	2	1
flor	127	BN	2P10	255	2	483	4	2	1
flor	127	BN	2P10	215	2	521	2	2	1
globo	100	BN	2P10	244	2	461	1	1	1
globo	100	BN	2P10	255	2	509	2	1	1
globo	100	BN	2P10	259	2	474	3	1	1
globo	100	BN	2P10	256	2	438	4	1	1
hacha	116	BN	2P10	272	2	480	2	1	2
hacha	116	BN	2P10	262	2	523	1	1	2
hacha	116	BN	2P10	218	2	481	4	1	2
hacha	116	BN	2P10	263	2	467	3	1	2
hilo	130	BN	2P10	227	2	529	2	2	2
hilo	130	BN	2P10	202	2	615	3	2	2
hilo	130	BN	2P10	187	2	558	4	2	2
hilo	130	BN	2P10	216	2	720	1	2	2
hoja	135	BN	2P10	217	2	507	4	2	2
hoja	135	BN	2P10	248	2	511	3	2	2
hoja	135	BN	2P10	268	2	557	2	2	2
hoja	135	BN	2P10	204	2	503	1	2	2
hoz	115	BN	2P10	218	2	652	3	1	2
hoz	115	BN	2P10	253	2	600	1	1	2
hoz	115	BN	2P10	208	2	655	2	1	2
hoz	115	BN	2P10	239	2	531	4	1	2
hucha	119	BN	2P10	243	2	621	2	1	2
hucha	119	BN	2P10	262	2	670	1	1	2
hucha	119	BN	2P10	206	2	620	4	1	2
hucha	119	BN	2P10	276	2	707	3	1	2
huevo	131	BN	2P10	223	2	448	4	2	2
huevo	131	BN	2P10	254	2	474	3	2	2
huevo	131	BN	2P10	254	2	508	2	2	2
huevo	131	BN	2P10	265	2	540	1	2	2
mancha	136	BN	2P10	312	2	518	4	2	2
mancha	136	BN	2P10	319	2	537	2	2	2
mancha	136	BN	2P10	301	2	586	1	2	2
mancha	136	BN	2P10	328	2	517	3	2	2
mesa	137	BN	2P10	282	2	438	4	2	2
mesa	137	BN	2P10	272	2	481	2	2	2
mesa	137	BN	2P10	323	2	506	3	2	2
mesa	137	BN	2P10	249	2	487	1	2	2
muleta	117	BN	2P10	348	2	677	1	1	2
muleta	117	BN	2P10	297	2	622	3	1	2
muleta	117	BN	2P10	334	2	539	2	1	2
muleta	117	BN	2P10	330	2	779	4	1	2
patín	102	BN	2P10	267	2	552	3	1	1
patín	102	BN	2P10	302	2	493	2	1	1
patín	102	BN	2P10	299	2	539	1	1	1
patín	102	BN	2P10	286	2	497	4	1	1
pelota	129	BN	2P10	266	2	476	3	2	1
pelota	129	BN	2P10	321	2	510	4	2	1
pelota	129	BN	2P10	323	2	508	1	2	1
peluca	108	BN	2P10	324	2	538	2	1	1
peluca	108	BN	2P10	333	2	589	1	1	1
peluca	108	BN	2P10	334	2	561	3	1	1
peluca	108	BN	2P10	275	2	558	4	1	1
peonza	118	BN	2P10	341	2	648	1	1	2
peonza	118	BN	2P10	356	2	536	2	1	2
peonza	118	BN	2P10	352	2	506	4	1	2
peonza	118	BN	2P10	389	2	557	3	1	2
pincel	103	BN	2P10	333	2	549	3	1	1
pincel	103	BN	2P10	326	2	589	2	1	1
pincel	103	BN	2P10	356	2	634	1	1	1
pincel	103	BN	2P10	320	2	572	4	1	1
puerta	126	BN	2P10	293	2	525	1	2	1
puerta	126	BN	2P10	302	2	487	3	2	1
puerta	126	BN	2P10	291	2	538	4	2	1
puerta	126	BN	2P10	290	2	503	2	2	1
regadera	106	BN	2P10	402	2	633	3	1	1
regadera	106	BN	2P10	409	2	783	1	1	1
regadera	106	BN	2P10	363	2	575	4	1	1
regadera	106	BN	2P10	398	2	568	2	1	1
reloj	121	BN	2P10	331	2	543	3	2	1
reloj	121	BN	2P10	320	2	550	1	2	1
reloj	121	BN	2P10	364	2	515	2	2	1
reloj	121	BN	2P10	426	2	522	4	2	1
sierra	109	BN	2P10	309	2	483	3	1	1
sierra	109	BN	2P10	342	2	652	2	1	1
sierra	109	BN	2P10	325	2	630	4	1	1
sierra	109	BN	2P10	351	2	487	1	1	1
silla	138	BN	2P10	386	2	559	3	2	2
silla	138	BN	2P10	302	2	410	4	2	2
silla	138	BN	2P10	326	2	613	2	2	2
silla	138	BN	2P10	336	2	442	1	2	2
sombrero	134	BN	2P10	393	2	578	2	2	2
sombrero	134	BN	2P10	392	2	515	4	2	2
sombrero	134	BN	2P10	392	2	550	3	2	2
sombrero	134	BN	2P10	382	2	577	1	2	2
taburete	101	BN	2P10	386	2	569	3	1	1
taburete	101	BN	2P10	400	2	585	2	1	1
taburete	101	BN	2P10	373	2	521	1	1	1
taburete	101	BN	2P10	399	2	574	4	1	1
teléfono	122	BN	2P10	362	2	488	4	2	1
teléfono	122	BN	2P10	390	2	510	2	2	1
teléfono	122	BN	2P10	399	2	520	3	2	1
teléfono	122	BN	2P10	388	2	642	1	2	1
ventana	139	BN	2P10	356	2	479	3	2	2
ventana	139	BN	2P10	346	2	483	4	2	2
ventana	139	BN	2P10	384	2	479	1	2	2
ventana	139	BN	2P10	390	2	459	2	2	2
vestido	124	BN	2P10	405	2	500	1	2	1
vestido	124	BN	2P10	380	2	473	4	2	1
vestido	124	BN	2P10	366	2	501	3	2	1
vestido	124	BN	2P10	365	2	482	2	2	1
violín	104	BN	2P10	318	2	584	1	1	1
violín	104	BN	2P10	316	2	527	2	1	1
violín	104	BN	2P10	302	2	480	4	1	1
violín	104	BN	2P10	323	2	510	3	1	1
avión	123	BN	2P11	441	2	746	2	2	1
avión	123	BN	2P11	389	2	803	3	2	1
avión	123	BN	2P11	434	2	869	4	2	1
avión	123	BN	2P11	398	2	941	1	2	1
balcón	120	BN	2P11	446	2	964	3	2	1
balcón	120	BN	2P11	515	2	859	1	2	1
balcón	120	BN	2P11	445	2	1072	4	2	1
balcón	120	BN	2P11	468	2	1015	2	2	1
bolsa	128	BN	2P11	528	2	931	1	2	1
bolsa	128	BN	2P11	534	2	910	4	2	1
bolsa	128	BN	2P11	502	2	854	3	2	1
bolsa	128	BN	2P11	532	2	859	2	2	1
bombilla	107	BN	2P11	615	2	832	4	1	1
bombilla	107	BN	2P11	644	2	847	1	1	1
bombilla	107	BN	2P11	573	2	1037	2	1	1
bombilla	107	BN	2P11	611	2	1037	3	1	1
calcetín	112	BN	2P11	486	2	823	4	1	2
calcetín	112	BN	2P11	506	2	778	3	1	2
calcetín	112	BN	2P11	560	2	777	2	1	2
calcetín	112	BN	2P11	531	2	725	1	1	2
cepillo	113	BN	2P11	495	2	824	3	1	2
cepillo	113	BN	2P11	526	2	813	4	1	2
cepillo	113	BN	2P11	478	2	805	2	1	2
cepillo	113	BN	2P11	525	2	882	1	1	2
colchón	111	BN	2P11	454	2	909	4	1	2
colchón	111	BN	2P11	487	2	941	3	1	2
colchón	111	BN	2P11	493	2	1071	1	1	2
colchón	111	BN	2P11	506	2	1067	2	1	2
columpio	114	BN	2P11	531	2	741	3	1	2
columpio	114	BN	2P11	550	2	738	4	1	2
columpio	114	BN	2P11	490	2	1266	2	1	2
columpio	114	BN	2P11	596	2	902	1	1	2
corcho	110	BN	2P11	490	2	1063	3	1	2
corcho	110	BN	2P11	421	2	1013	2	1	2
corcho	110	BN	2P11	486	2	1669	4	1	2
cuchillo	132	BN	2P11	500	2	1110	3	2	2
cuchillo	132	BN	2P11	525	2	818	1	2	2
cuchillo	132	BN	2P11	539	2	887	2	2	2
cuchillo	132	BN	2P11	509	2	915	4	2	2
escalera	125	BN	2P11	519	2	725	3	2	1
escalera	125	BN	2P11	559	2	753	1	2	1
escalera	125	BN	2P11	520	2	896	4	2	1
escalera	125	BN	2P11	567	2	1548	2	2	1
escoba	105	BN	2P11	534	2	714	4	1	1
escoba	105	BN	2P11	558	2	1299	3	1	1
escoba	105	BN	2P11	546	2	714	2	1	1
escoba	105	BN	2P11	550	2	686	1	1	1
espejo	133	BN	2P11	583	2	844	1	2	2
espejo	133	BN	2P11	512	2	734	2	2	2
espejo	133	BN	2P11	514	2	1031	3	2	2
espejo	133	BN	2P11	542	2	713	4	2	2
flor	127	BN	2P11	404	2	1104	1	2	1
flor	127	BN	2P11	282	2	789	2	2	1
flor	127	BN	2P11	269	2	854	4	2	1
flor	127	BN	2P11	343	2	779	3	2	1
globo	100	BN	2P11	414	2	693	4	1	1
globo	100	BN	2P11	460	2	802	1	1	1
globo	100	BN	2P11	446	2	813	2	1	1
globo	100	BN	2P11	410	2	791	3	1	1
hacha	116	BN	2P11	410	2	928	4	1	2
hacha	116	BN	2P11	407	2	1050	3	1	2
hacha	116	BN	2P11	393	2	901	2	1	2
hacha	116	BN	2P11	400	2	977	1	1	2
hilo	130	BN	2P11	339	2	850	2	2	2
hilo	130	BN	2P11	348	2	1158	1	2	2
hilo	130	BN	2P11	321	2	899	3	2	2
hilo	130	BN	2P11	330	2	1026	4	2	2
hoja	135	BN	2P11	401	2	788	1	2	2
hoja	135	BN	2P11	363	2	707	4	2	2
hoja	135	BN	2P11	391	2	1237	2	2	2
hoja	135	BN	2P11	351	2	928	3	2	2
hoz	115	BN	2P11	230	2	918	4	1	2
hoz	115	BN	2P11	265	2	1190	3	1	2
hoz	115	BN	2P11	301	2	912	2	1	2
hucha	119	BN	2P11	413	2	980	3	1	2
hucha	119	BN	2P11	391	2	945	2	1	2
hucha	119	BN	2P11	398	2	1073	1	1	2
hucha	119	BN	2P11	396	2	875	4	1	2
huevo	131	BN	2P11	460	2	839	1	2	2
huevo	131	BN	2P11	415	2	799	2	2	2
huevo	131	BN	2P11	420	2	770	4	2	2
huevo	131	BN	2P11	403	2	818	3	2	2
mancha	136	BN	2P11	485	2	751	2	2	2
mancha	136	BN	2P11	503	2	930	3	2	2
mancha	136	BN	2P11	504	2	722	4	2	2
mancha	136	BN	2P11	553	2	789	1	2	2
mesa	137	BN	2P11	442	2	758	4	2	2
mesa	137	BN	2P11	414	2	796	2	2	2
mesa	137	BN	2P11	442	2	1683	3	2	2
mesa	137	BN	2P11	413	2	753	1	2	2
muleta	117	BN	2P11	524	2	783	4	1	2
muleta	117	BN	2P11	526	2	789	3	1	2
muleta	117	BN	2P11	483	2	853	2	1	2
muleta	117	BN	2P11	527	2	861	1	1	2
pelota	129	BN	2P11	498	2	1106	2	2	1
pelota	129	BN	2P11	462	2	921	4	2	1
pelota	129	BN	2P11	486	2	915	1	2	1
pelota	129	BN	2P11	435	2	1074	3	2	1
peluca	108	BN	2P11	497	2	789	1	1	1
peluca	108	BN	2P11	464	2	811	3	1	1
peluca	108	BN	2P11	466	2	844	2	1	1
peluca	108	BN	2P11	449	2	870	4	1	1
peonza	118	BN	2P11	519	2	767	2	1	2
peonza	118	BN	2P11	550	2	903	1	1	2
peonza	118	BN	2P11	543	2	725	3	1	2
peonza	118	BN	2P11	534	2	715	4	1	2
pincel	103	BN	2P11	480	2	1500	2	1	1
pincel	103	BN	2P11	425	2	1203	4	1	1
pincel	103	BN	2P11	457	2	886	3	1	1
pincel	103	BN	2P11	466	2	820	1	1	1
puerta	126	BN	2P11	419	2	956	1	2	1
puerta	126	BN	2P11	476	2	909	2	2	1
puerta	126	BN	2P11	505	2	885	4	2	1
puerta	126	BN	2P11	430	2	1326	3	2	1
regadera	106	BN	2P11	524	2	1038	4	1	1
regadera	106	BN	2P11	534	2	789	3	1	1
regadera	106	BN	2P11	545	2	1309	2	1	1
regadera	106	BN	2P11	589	2	828	1	1	1
reloj	121	BN	2P11	329	2	696	4	2	1
reloj	121	BN	2P11	348	2	753	3	2	1
reloj	121	BN	2P11	358	2	818	2	2	1
reloj	121	BN	2P11	369	2	816	1	2	1
sierra	109	BN	2P11	505	2	840	3	1	1
sierra	109	BN	2P11	487	2	765	4	1	1
sierra	109	BN	2P11	485	2	739	2	1	1
sierra	109	BN	2P11	465	2	893	1	1	1
silla	138	BN	2P11	486	2	960	1	2	2
silla	138	BN	2P11	459	2	1191	4	2	2
silla	138	BN	2P11	417	2	1221	3	2	2
silla	138	BN	2P11	470	2	702	2	2	2
sombrero	134	BN	2P11	627	2	690	1	2	2
sombrero	134	BN	2P11	638	2	740	2	2	2
sombrero	134	BN	2P11	568	2	675	4	2	2
sombrero	134	BN	2P11	598	2	669	3	2	2
taburete	101	BN	2P11	584	2	850	2	1	1
taburete	101	BN	2P11	599	2	808	1	1	1
taburete	101	BN	2P11	568	2	962	4	1	1
teléfono	122	BN	2P11	523	2	871	3	2	1
teléfono	122	BN	2P11	533	2	869	2	2	1
teléfono	122	BN	2P11	548	2	770	1	2	1
teléfono	122	BN	2P11	555	2	711	4	2	1
ventana	139	BN	2P11	602	2	736	1	2	2
ventana	139	BN	2P11	536	2	1029	4	2	2
ventana	139	BN	2P11	546	2	831	3	2	2
ventana	139	BN	2P11	541	2	749	2	2	2
vestido	124	BN	2P11	545	2	861	3	2	1
vestido	124	BN	2P11	525	2	894	4	2	1
vestido	124	BN	2P11	587	2	782	1	2	1
vestido	124	BN	2P11	617	2	708	2	2	1
violín	104	BN	2P11	522	2	866	4	1	1
violín	104	BN	2P11	396	2	947	3	1	1
violín	104	BN	2P11	447	2	728	1	1	1
violín	104	BN	2P11	477	2	750	2	1	1
avión	123	BN	2P12	373	2	626	1	2	1
avión	123	BN	2P12	417	2	552	4	2	1
avión	123	BN	2P12	378	2	598	2	2	1
avión	123	BN	2P12	380	2	592	3	2	1
balcón	120	BN	2P12	382	2	917	2	2	1
balcón	120	BN	2P12	442	2	648	3	2	1
balcón	120	BN	2P12	430	2	1167	1	2	1
balcón	120	BN	2P12	423	2	675	4	2	1
bolsa	128	BN	2P12	402	2	636	2	2	1
bolsa	128	BN	2P12	380	2	724	3	2	1
bolsa	128	BN	2P12	365	2	683	4	2	1
bolsa	128	BN	2P12	403	2	712	1	2	1
bombilla	107	BN	2P12	475	2	651	3	1	1
bombilla	107	BN	2P12	500	2	615	2	1	1
